provider_id,Measure,payment_measure_id,hospital_type,hospital_owner,hospital_overall_rating,mortality_code,readmission_code,effectiveness_of_care_code,timeliness_of_care_code,patient_experience_code,SIR_compared_to_national_code,SIR_score,spend_score,payment,value_of_care_category_code
50070,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,NA,NA,0,NA,0,1,0.149,0.79,NA,NA
50071,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,NA,NA,0,NA,0,0,1.041,0.86,NA,NA
50072,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,NA,NA,0,NA,-1,0,0.944,0.8,NA,NA
50073,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,0,0,NA,0,0,0.753,0.75,14733,0
50075,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,NA,-1,1,0.554,0.93,16586,0
50076,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,NA,NA,0,NA,0,1,0.583,0.85,NA,NA
50077,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,0,0,-1,-1,1,0.451,1.03,18573,0
50078,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,0,0,0,1.066,1.06,16751,0
50082,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,0,1.055,0.99,17247,0
50084,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,1,0,1,0,-1,-1,0,1.107,0.97,18192,0
50089,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,0.737,1.09,19342,0
50090,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,1,0,0,0,0,1.731,0.92,16538,0
50091,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,-1,-1,-1,0,0.383,0.99,19909,0
50093,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,1,-1,-1,-1,-1,-1,0,1.04,0.99,16011,-1
50099,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,0,-1,-1,-1,1.361,1.01,20986,0
50100,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,0,1,0,0,1,1,0.604,0.99,17184,0
50101,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,0,0,-1,-1,0,0.752,1,17048,0
50102,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,-1,-1,-1,0,0.891,1.2,21902,0
50103,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,1,-1,0,-1,-1,1,0.725,1.03,17897,1
50104,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,-1,0,-1,-1,1,0.63,1.07,21559,0
50107,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,-1,1,0,0,0,1,0.609,0.9,16388,-1
50108,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,0,0,0.854,0.96,15968,0
50110,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,0,1,0,-1,-1,0,0.471,0.9,14684,0
50112,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - State,5,1,-1,0,-1,1,-1,1.332,1.01,18276,1
50113,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,NA,0,0,-1,-1,0,1.398,1.01,18294,0
50115,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,-1,0,-1,0,0,1.039,1.03,17708,0
50116,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,0,1.214,1.03,17739,0
50118,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,0,0,0,0,0,0.864,0.93,15024,0
50121,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,-1,-1,0,-1,-1,0,1.302,0.9,14957,-1
50122,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,1,0,-1,-1,0,1.074,0.99,16896,0
50124,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,0,1.013,1.07,18124,0
50125,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Federal,1,1,-1,0,-1,-1,1,0.42,0.95,17187,0
50126,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,1,0,-1,-1,-1,-1,0,0.901,1.09,21284,0
50127,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,1,0,0,0,0,1.377,0.93,15766,0
50128,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,-1,1,0,-1,-1,0,0.935,1,18015,0
50129,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,0.774,1.06,23454,0
50131,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,0,0,0,1,0,0.425,0.94,15173,0
50132,HAI_6,PAYM_30_PN,Acute Care Hospitals,Physician,4,1,-1,0,0,-1,0,1.421,1.2,22810,1
50133,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,1,0,-1,-1,0,1.135,0.95,15424,-1
50135,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,1,-1,0,-1,-1,0,1.248,1.21,26099,1
50136,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,1,0,-1,-1,-1,2.227,0.96,15318,0
50137,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,NA,NA,0,NA,0,0,1.211,0.78,NA,NA
50138,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,NA,0,0,NA,-1,0,1.128,0.88,NA,NA
50139,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,NA,NA,0,NA,-1,0,0.985,0.84,NA,NA
50140,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,NA,1,0,1.14,0.92,17848,0
50145,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,0,1,1,0.606,0.92,17150,0
50149,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,-1,0,-1,-1,1,0.388,0.99,16806,0
50150,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,0,0,-1,-1,0,1.137,0.92,17402,0
50152,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,-1,-1,0,0.938,0.98,17348,0
50153,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,-1,0,-1,-1,0,1,1.01,17942,0
50158,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,-1,0,1,0,0,0.671,1.08,19829,1
50159,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,0,-1,0,-1,-1,0,0.69,0.98,16174,0
50167,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,0,-1,-1,1,0.559,0.97,17779,0
50168,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,1,-1,-1,1,1,0.325,1.04,21143,0
50169,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,-1,-1,1,-1,1.635,0.97,18405,1
50174,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,-1,-1,1.875,0.97,16458,0
50179,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,-1,0,-1,-1,0,1.136,0.97,16974,0
50180,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,0,0,-1,1.264,0.98,17698,0
50189,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,NA,0,0,0,0,1,0.2,0.9,18758,0
50191,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,-1,0,-1,-1,0,0.983,1.06,21468,0
50192,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,NA,1,0,-1,-1,0,0,0.88,14964,0
50194,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,-1,0,-1,-1,-1,1,0,0.94,17335,0
50195,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,-1,0,0,0,-1,1.449,0.95,17795,0
50197,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,0,1,0,0.811,0.96,16249,0
50204,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,0,0,0.83,0.98,19444,0
50205,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,NA,1,0,0,NA,-1,3.349,1.4,24943,1
50211,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,-1,0,0,-1,0,0.944,1.13,17079,0
50222,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,5,1,1,0,-1,0,0,1.04,0.95,17425,0
50224,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,-1,0,0,1,-1,1.448,0.98,18492,1
50225,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,1,0,-1,0,0,1.263,0.87,16562,0
50226,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,0,1.082,1.11,19837,0
50228,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,-1,-1,-1,1,0.361,0.96,15513,0
50230,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,1,1,-1,0,-1,0,1.319,1.06,22736,1
50231,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,-1,1.585,1.01,20216,0
50232,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,0,1,0,0.831,0.92,17651,0
50234,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,1,1,0,1.13,0.86,15275,0
50235,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,1,0,-1,0,0,-1,0,1.208,1.04,18401,0
50236,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,-1,0,-1,-1,0,0.955,0.99,17902,0
50238,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,-1,0,0,0.697,1.07,21018,1
50239,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,-1,0,-1,0,0,0.968,1.03,19191,1
50242,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,1,0,-1,-1,0,0.738,0.98,16654,0
50243,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,-1,1,0,-1,-1,0,0.841,0.97,17050,0
50245,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,0,-1,0,-1,-1,1,0.598,1.07,19952,0
50248,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,0,-1,0,-1,-1,1,0.225,1,18337,0
50254,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,-1,1,-1,1.483,0.92,17125,0
50257,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,NA,NA,-1,0,1.318,0.89,15937,0
50261,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,-1,0,-1,-1,0,1.131,0.99,15244,-1
50262,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - State,3,1,-1,0,-1,1,0,1.154,0.98,18689,0
50272,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Federal,3,0,1,0,-1,0,0,1.124,0.95,18291,0
50276,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,3,0,1,0,-1,-1,0,0.64,0.94,14234,0
50278,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,1,-1,0,0,0,0,1.22,1.02,18298,0
50279,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,1,0,-1,0,-1,-1,0,0.77,0.87,14826,0
50280,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,1,0,-1,-1,-1,1.301,0.96,17621,-1
50281,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,1,0,0,1,-1,0,1.137,1.27,24063,1
50283,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,1,0,1.263,0.98,19289,0
50289,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,1,0,0,-1,-1,1.545,0.97,18615,0
50290,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,-1,0,-1,-1,-1,1.601,0.95,18340,1
50291,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,-1,1,1,0.545,0.94,14945,0
50292,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,-1,-1,-1,1,0.66,0.94,19289,0
50295,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,1,0,-1,-1,0,0.99,1.01,19419,0
50296,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,0,-1,-1,0,-1,0,0.571,0.88,14770,0
50298,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,-1,0,0.564,0.96,13823,0
50300,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,-1,0,1.166,0.99,18411,0
50301,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,0,0,0,-1,0,0.332,0.87,15264,0
50305,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,-1,0,0.833,1.01,18132,0
50308,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,1,-1,-1,1,0,0.698,1.02,17515,0
50309,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,-1,-1,0,0.954,0.94,16525,0
50313,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,0,0,1.219,0.99,19215,0
50315,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,NA,NA,-1,-1,-1,1,0.256,1.02,NA,NA
50320,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,0,0,0,-1,-1,0,0.686,1.12,20486,0
50324,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,1,0,0,1,0,0.757,0.99,19463,0
50327,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,0,-1,1.704,1.01,18955,0
50329,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,1,0,-1,-1,-1,1.541,1.1,18545,0
50334,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,1,0,0,0,0,1.253,1.03,18183,0
50335,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,-1,1,0,-1,-1,-1,1.911,0.86,15576,0
50336,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,-1,0,0,-1,-1,0,1.147,0.92,15815,0
50342,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,0,-1,-1,-1,-1,0,1.041,0.9,16712,0
50348,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,0,-1,0,-1,0,0,0.998,1,18793,0
50350,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,0,0,-1,-1,-1,1.615,1.08,21348,1
50351,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,0,1,0,-1,1,-1,1.298,0.97,17192,0
50352,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,1,0,0,0.88,13181,0
50353,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,1,-1,0,-1,-1,0,0.971,0.99,17955,0
50357,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,NA,1,0,0,1,0,1.624,0.94,16657,0
50359,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,1,0,-1,0,-1,-1,0,0.984,0.97,15401,-1
50360,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,4,0,1,0,0,-1,-1,1.48,0.99,17429,0
50367,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,-1,0,-1,0,0,1.197,0.99,16471,0
50373,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,0,0,-1,-1,-1,1,0.66,0.92,17612,0
50376,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,0,-1,-1,-1,-1,0,1.06,1,20664,0
50378,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,-1,0,0.465,1.02,18315,0
50380,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,0,-1,0,1.043,1.02,18163,0
50382,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,1,-1,-1,-1,-1,0,0.833,1.14,22096,0
50390,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - State,1,0,-1,0,-1,-1,0,0.987,1.05,17748,0
50393,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,1,0,-1,-1,0,0.943,1.09,20998,0
50394,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,0,1.228,0.96,16396,0
50396,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,0,1,0,-1,1,0,0.793,1,16607,0
50407,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,-1,1,-1,0,0.792,0.83,13644,0
50411,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,NA,NA,0,NA,0,0,0.639,0.84,NA,NA
50414,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,-1,-1,-1,1.686,0.92,17245,0
50417,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,1,0,-1,-1,0,0.672,0.85,15491,0
50424,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,NA,1,0,1.06,0.95,16505,0
50425,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,NA,-1,0,0.97,0.82,17646,0
50426,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,1,0,0,-1,-1,0,1.323,1.08,20971,1
50438,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,1,0,-1,-1,0,0,0.955,0.97,17812,1
50441,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,1,0,-1,0,-1,1.242,1,17874,0
50444,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,0,1.147,0.92,16553,0
50454,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,1,-1,0,-1,1,-1,1.292,0.98,15832,1
50455,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,-1,-1,0,0.8,0.98,19317,0
50457,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,0,-1,1,0.564,0.93,16586,0
50464,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,-1,-1,1,-1,-1,0,0.863,0.98,14663,-1
50468,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,-1,-1,-1,1,0.42,1.22,26179,1
50471,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,1,-1,0,-1,-1,0,0.956,0.99,19621,0
50481,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,1,-1,0,-1,-1,0,1.138,1.02,22109,0
50485,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,1,1,-1,-1,0,-1,1.491,1.02,20718,0
50488,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,1,0,-1,0,0,0.771,1.04,18402,0
50492,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,-1,0,-1,0,0,1.087,1.04,16658,0
50496,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,0,0,0,1.264,0.97,16916,0
50498,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,0,1,0,1.194,0.94,15566,0
50502,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,1,-1,0,0,-1,1,0.604,1.03,20123,1
50503,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,-1,-1,0,1.293,0.99,17644,0
50506,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,0,0,0,0.599,0.98,16731,0
50510,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,NA,NA,NA,NA,NA,1,0,0.852,0.86,NA,NA
50512,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,NA,NA,NA,NA,NA,-1,0,1.415,0.84,NA,NA
50515,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,NA,NA,0,NA,-1,0,1.08,0.76,NA,NA
50516,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,-1,1,0,-1,-1,0,0.981,0.94,16989,0
50517,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,-1,-1,-1,0,0.768,0.95,17122,0
50523,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,-1,1.73,0.94,17399,0
50526,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,0,0,-1,0,1.223,1.14,20085,1
50528,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,0,0,0,0.87,15318,0
50534,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,0,0,-1,-1,0,1.455,0.97,17708,0
50537,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,0,1,0,1.393,0.88,15712,0
50541,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,NA,NA,0,NA,1,1,0.132,0.9,NA,NA
50543,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,NA,NA,NA,0,NA,NA,1,0,0.97,NA,NA
50549,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,0,-1,-1,1.642,1,18972,0
50551,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,-1,0,-1,-1,0,1.032,1.07,19534,0
50557,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,-1,1.57,0.96,16883,0
50561,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,NA,NA,0,NA,0,0,1.122,0.93,NA,NA
50567,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,-1,0,0,1.121,0.97,17561,0
50568,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,1,-1,-1,-1,0,0.943,0.97,15187,0
50570,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,1,0,0,-1,-1,1,0.644,1.07,20537,1
50573,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,5,1,1,-1,-1,0,0,0.894,0.95,16345,0
50580,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,1,1,0,0,-1,0,0.478,1.07,19549,1
50581,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,-1,0,1.272,1.14,24085,0
50586,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,5,0,1,0,1,-1,1,0,0.89,21853,1
50588,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,1,-1,0,0.711,1.11,22736,1
50589,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,0,1,-1,1,0.295,1.12,17618,0
50590,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,1,0,-1,-1,0,1.327,0.87,16795,0
50597,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,0,0,1.107,1.09,18161,0
50599,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,0,-1,-1,-1,-1,1.223,0.95,16212,0
50603,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,0,1.016,0.97,19007,0
50604,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,0,0,NA,-1,0,0.733,0.8,16744,0
50608,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,0,0,-1,-1,1,0,0.93,17172,0
50609,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,NA,NA,0,NA,1,0,1.027,0.85,NA,NA
50616,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,-1,-1,0,-1,-1,0,1.668,0.97,16619,-1
50624,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,-1,0,-1,-1,-1,1.397,1.03,17678,1
50625,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,1,0,0,-1,0,-1,1.165,1.02,19230,1
50633,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,-1,1,0,0,0,0,0.488,0.94,15272,-1
50636,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,0,0,0,0,-1,1.765,1.01,18697,0
